event_id,event_datetime,event_date,event_parish,event_lat,event_lon,rainfall_window_type,rainfall_window_start,rainfall_window_end,station_parish,station_network,station_name,station_slug,station_lat,station_lon,distance_mi,records,coverage_pct,event_total_in,peak_rain_rate_inhr,qc_negative_resets,qc_big_1min_increments,max_5min_in,max_15min_in,max_30min_in,max_60min_in,max_180min_in
1014017,2022-03-22 16:16:00,2022-03-22,EAST BATON ROUGE,30.4274,-91.1551,daily,2022-03-22 13:16:00,2022-03-22 19:16:00,East Baton Rouge,eastbatonrouge,Louisiana State University (Tiger Stadium),tigerstadium,30.411921,-91.183756,2.015,16,4.4,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1014017,2022-03-22 16:16:00,2022-03-22,EAST BATON ROUGE,30.4274,-91.1551,daily,2022-03-22 13:16:00,2022-03-22 19:16:00,East Baton Rouge,eastbatonrouge,Louisiana State University (Alex Box Stadium),alexbox,30.411238,-91.183516,2.028,360,99.7,1.37,9.14,0,0,0.35,0.75,1.08,1.29,1.37
1021946,2022-04-13 23:14:00,2022-04-13,ORLEANS,29.9439,-90.0792,daily,2022-04-13 20:14:00,2022-04-14 02:14:00,Orleans,orleans,Loyola University New Orleans (Uptown/Audubon),loyola,29.93707,-90.119921,2.483,357,98.9,2.22,6.55,0,0,0.41,1.0,1.64,2.15,2.22
1021946,2022-04-13 23:14:00,2022-04-13,ORLEANS,29.9439,-90.0792,daily,2022-04-13 20:14:00,2022-04-14 02:14:00,Orleans,orleans,SWBNO East Bank Water Intake (Carrollton Bend),carrolltonbend,29.95334,-90.13797,3.578,401,111.1,2.82,7.2,0,0,0.59,1.41,2.1,2.71,2.82
1031174,2022-05-25 14:08:00,2022-05-25,ORLEANS,29.9,-89.99,daily,2022-05-25 09:15:00,2022-05-25 17:08:00,Orleans,orleans,SWBNO West Bank Water Treatment (English Turn),englishturn,29.907042,-89.966192,1.507,527,111.2,0.56,2.64,0,0,0.17,0.28,0.3,0.37,0.53
1031174,2022-05-25 14:08:00,2022-05-25,ORLEANS,29.9,-89.99,daily,2022-05-25 09:15:00,2022-05-25 17:08:00,Orleans,orleans,NORDC Morris F.X. Jeff Sr. Park (Algiers),algiers,29.942018,-90.029914,3.761,73,15.4,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1043340,2022-06-10 11:38:00,2022-06-10,JEFFERSON,29.95,-90.2,daily,2022-06-10 06:13:00,2022-06-10 15:06:00,Orleans,orleans,SWBNO East Bank Water Intake (Carrollton Bend),carrolltonbend,29.95334,-90.13797,3.721,533,99.8,1.46,4.57,0,0,0.25,0.39,0.68,1.2,1.28
1043340,2022-06-10 11:38:00,2022-06-10,JEFFERSON,29.95,-90.2,daily,2022-06-10 06:13:00,2022-06-10 15:06:00,Orleans,orleans,Loyola University New Orleans (Uptown/Audubon),loyola,29.93707,-90.119921,4.877,533,99.8,1.29,4.2,0,0,0.21,0.37,0.49,0.89,1.17
1043328,2022-06-10 11:06:00,2022-06-10,ORLEANS,29.9842,-90.0954,daily,2022-06-10 06:13:00,2022-06-10 15:06:00,Orleans,orleans,NOFD Logistics (Navarre),logistics,29.98614,-90.10934,0.845,537,100.6,3.05,7.11,0,0,0.48,1.14,1.52,2.7,2.9
1043328,2022-06-10 11:06:00,2022-06-10,ORLEANS,29.9842,-90.0954,daily,2022-06-10 06:13:00,2022-06-10 15:06:00,Orleans,orleans,NOPD Stables (City Park),citypark,29.99789,-90.09909,0.971,534,100.0,2.43,4.84,0,0,0.33,0.82,1.43,2.07,2.37
1043328,2022-06-10 11:06:00,2022-06-10,ORLEANS,29.9842,-90.0954,daily,2022-06-10 06:13:00,2022-06-10 15:06:00,Orleans,orleans,NOFD Rescue Squad 7 (Treme),treme,29.962679,-90.071544,2.062,429,80.3,1.83,3.6,0,0,0.22,0.53,0.85,1.61,1.77
1043328,2022-06-10 11:06:00,2022-06-10,ORLEANS,29.9842,-90.0954,daily,2022-06-10 06:13:00,2022-06-10 15:06:00,Orleans,orleans,NOFD Engine 27 (Seventh Ward/St. Roch),seventhward,29.9796,-90.0585,2.231,1022,191.4,2.27,3.62,0,0,0.23,0.65,1.11,1.71,2.19
1043328,2022-06-10 11:06:00,2022-06-10,ORLEANS,29.9842,-90.0954,daily,2022-06-10 06:13:00,2022-06-10 15:06:00,Orleans,orleans,NOFD Engine 16 (Central City),centralcity,29.94159,-90.08053,3.076,533,99.8,1.59,4.11,0,0,0.28,0.47,0.72,1.15,1.5
1043328,2022-06-10 11:06:00,2022-06-10,ORLEANS,29.9842,-90.0954,daily,2022-06-10 06:13:00,2022-06-10 15:06:00,Orleans,orleans,Municipal Yacht Harbor (Lakefront),lakefront,30.028359,-90.115627,3.282,988,185.0,2.2,5.94,0,0,0.36,0.85,1.43,1.96,2.15
1043328,2022-06-10 11:06:00,2022-06-10,ORLEANS,29.9842,-90.0954,daily,2022-06-10 06:13:00,2022-06-10 15:06:00,Orleans,orleans,SWBNO East Bank Water Intake (Carrollton Bend),carrolltonbend,29.95334,-90.13797,3.322,533,99.8,1.46,4.57,0,0,0.25,0.39,0.68,1.2,1.28
1043328,2022-06-10 11:06:00,2022-06-10,ORLEANS,29.9842,-90.0954,daily,2022-06-10 06:13:00,2022-06-10 15:06:00,Orleans,orleans,Loyola University New Orleans (Uptown/Audubon),loyola,29.93707,-90.119921,3.572,533,99.8,1.29,4.2,0,0,0.21,0.37,0.49,0.89,1.17
1043328,2022-06-10 11:06:00,2022-06-10,ORLEANS,29.9842,-90.0954,daily,2022-06-10 06:13:00,2022-06-10 15:06:00,Orleans,orleans,NORDC Morris F.X. Jeff Sr. Park (Algiers),algiers,29.942018,-90.029914,4.885,536,100.4,1.33,2.95,0,0,0.15,0.36,0.54,0.99,1.29
1043337,2022-06-10 11:23:00,2022-06-10,ORLEANS,30.02,-90.02,daily,2022-06-10 06:13:00,2022-06-10 15:06:00,Orleans,orleans,NOFD Engine 36 (New Orleans East),neworleanseast,30.02742,-89.96873,3.11,533,99.8,3.06,7.48,0,0,0.41,0.77,0.96,1.11,1.46
1043337,2022-06-10 11:23:00,2022-06-10,ORLEANS,30.02,-90.02,daily,2022-06-10 06:13:00,2022-06-10 15:06:00,Orleans,orleans,SWBNO East Bank Water Treatment (Lower 9th Ward),lowerninthward,29.97714,-89.99761,3.25,533,99.8,3.85,4.76,0,0,0.3,0.62,1.06,1.38,2.9
1043337,2022-06-10 11:23:00,2022-06-10,ORLEANS,30.02,-90.02,daily,2022-06-10 06:13:00,2022-06-10 15:06:00,Orleans,orleans,NOFD Engine 27 (Seventh Ward/St. Roch),seventhward,29.9796,-90.0585,3.619,1022,191.4,2.27,3.62,0,0,0.23,0.65,1.11,1.71,2.19
1043337,2022-06-10 11:23:00,2022-06-10,ORLEANS,30.02,-90.02,daily,2022-06-10 06:13:00,2022-06-10 15:06:00,Orleans,orleans,SWBNO Pumping Station (Little Woods),littlewoods,30.058639,-89.966746,4.156,535,100.2,1.0,2.87,0,0,0.18,0.47,0.57,0.8,0.99
1043337,2022-06-10 11:23:00,2022-06-10,ORLEANS,30.02,-90.02,daily,2022-06-10 06:13:00,2022-06-10 15:06:00,Orleans,orleans,NOPD Stables (City Park),citypark,29.99789,-90.09909,4.973,534,100.0,2.43,4.84,0,0,0.33,0.82,1.43,2.07,2.37
1043324,2022-06-10 10:24:00,2022-06-10,ORLEANS,30.0218,-90.0051,daily,2022-06-10 06:13:00,2022-06-10 15:06:00,Orleans,orleans,NOFD Engine 36 (New Orleans East),neworleanseast,30.02742,-89.96873,2.21,533,99.8,3.06,7.48,0,0,0.41,0.77,0.96,1.11,1.46
1043324,2022-06-10 10:24:00,2022-06-10,ORLEANS,30.0218,-90.0051,daily,2022-06-10 06:13:00,2022-06-10 15:06:00,Orleans,orleans,SWBNO East Bank Water Treatment (Lower 9th Ward),lowerninthward,29.97714,-89.99761,3.118,533,99.8,3.85,4.76,0,0,0.3,0.62,1.06,1.38,2.9
1043324,2022-06-10 10:24:00,2022-06-10,ORLEANS,30.0218,-90.0051,daily,2022-06-10 06:13:00,2022-06-10 15:06:00,Orleans,orleans,SWBNO Pumping Station (Little Woods),littlewoods,30.058639,-89.966746,3.427,535,100.2,1.0,2.87,0,0,0.18,0.47,0.57,0.8,0.99
1043324,2022-06-10 10:24:00,2022-06-10,ORLEANS,30.0218,-90.0051,daily,2022-06-10 06:13:00,2022-06-10 15:06:00,Orleans,orleans,NOFD Engine 27 (Seventh Ward/St. Roch),seventhward,29.9796,-90.0585,4.326,1022,191.4,2.27,3.62,0,0,0.23,0.65,1.11,1.71,2.19
1043324,2022-06-10 10:24:00,2022-06-10,ORLEANS,30.0218,-90.0051,daily,2022-06-10 06:13:00,2022-06-10 15:06:00,Orleans,orleans,Municipal Training Academy East (Almonaster),almonaster,30.01734,-89.927994,4.623,533,99.8,1.91,5.54,0,0,0.21,0.38,0.53,0.73,0.95
1043320,2022-06-10 10:00:00,2022-06-10,ORLEANS,30.03,-90.07,daily,2022-06-10 06:13:00,2022-06-10 15:06:00,Orleans,orleans,Municipal Yacht Harbor (Lakefront),lakefront,30.028359,-90.115627,2.732,988,185.0,2.2,5.94,0,0,0.36,0.85,1.43,1.96,2.15
1043320,2022-06-10 10:00:00,2022-06-10,ORLEANS,30.03,-90.07,daily,2022-06-10 06:13:00,2022-06-10 15:06:00,Orleans,orleans,NOPD Stables (City Park),citypark,29.99789,-90.09909,2.82,534,100.0,2.43,4.84,0,0,0.33,0.82,1.43,2.07,2.37
1043320,2022-06-10 10:00:00,2022-06-10,ORLEANS,30.03,-90.07,daily,2022-06-10 06:13:00,2022-06-10 15:06:00,Orleans,orleans,NOFD Engine 27 (Seventh Ward/St. Roch),seventhward,29.9796,-90.0585,3.55,1022,191.4,2.27,3.62,0,0,0.23,0.65,1.11,1.71,2.19
1043320,2022-06-10 10:00:00,2022-06-10,ORLEANS,30.03,-90.07,daily,2022-06-10 06:13:00,2022-06-10 15:06:00,Orleans,orleans,NOFD Logistics (Navarre),logistics,29.98614,-90.10934,3.837,537,100.6,3.05,7.11,0,0,0.48,1.14,1.52,2.7,2.9
1043320,2022-06-10 10:00:00,2022-06-10,ORLEANS,30.03,-90.07,daily,2022-06-10 06:13:00,2022-06-10 15:06:00,Orleans,orleans,NOFD Rescue Squad 7 (Treme),treme,29.962679,-90.071544,4.652,429,80.3,1.83,3.6,0,0,0.22,0.53,0.85,1.61,1.77
1043344,2022-06-10 12:06:00,2022-06-10,ORLEANS,30.03,-90.06,daily,2022-06-10 06:13:00,2022-06-10 15:06:00,Orleans,orleans,NOPD Stables (City Park),citypark,29.99789,-90.09909,3.224,534,100.0,2.43,4.84,0,0,0.33,0.82,1.43,2.07,2.37
1043344,2022-06-10 12:06:00,2022-06-10,ORLEANS,30.03,-90.06,daily,2022-06-10 06:13:00,2022-06-10 15:06:00,Orleans,orleans,Municipal Yacht Harbor (Lakefront),lakefront,30.028359,-90.115627,3.329,988,185.0,2.2,5.94,0,0,0.36,0.85,1.43,1.96,2.15
1043344,2022-06-10 12:06:00,2022-06-10,ORLEANS,30.03,-90.06,daily,2022-06-10 06:13:00,2022-06-10 15:06:00,Orleans,orleans,NOFD Engine 27 (Seventh Ward/St. Roch),seventhward,29.9796,-90.0585,3.483,1022,191.4,2.27,3.62,0,0,0.23,0.65,1.11,1.71,2.19
1043344,2022-06-10 12:06:00,2022-06-10,ORLEANS,30.03,-90.06,daily,2022-06-10 06:13:00,2022-06-10 15:06:00,Orleans,orleans,NOFD Logistics (Navarre),logistics,29.98614,-90.10934,4.231,537,100.6,3.05,7.11,0,0,0.48,1.14,1.52,2.7,2.9
1043344,2022-06-10 12:06:00,2022-06-10,ORLEANS,30.03,-90.06,daily,2022-06-10 06:13:00,2022-06-10 15:06:00,Orleans,orleans,NOFD Rescue Squad 7 (Treme),treme,29.962679,-90.071544,4.702,429,80.3,1.83,3.6,0,0,0.22,0.53,0.85,1.61,1.77
1043315,2022-06-10 09:13:00,2022-06-10,ORLEANS,30.0333,-90.049,daily,2022-06-10 06:13:00,2022-06-10 15:06:00,Orleans,orleans,NOFD Engine 27 (Seventh Ward/St. Roch),seventhward,29.9796,-90.0585,3.754,1022,191.4,2.27,3.62,0,0,0.23,0.65,1.11,1.71,2.19
1043315,2022-06-10 09:13:00,2022-06-10,ORLEANS,30.0333,-90.049,daily,2022-06-10 06:13:00,2022-06-10 15:06:00,Orleans,orleans,NOPD Stables (City Park),citypark,29.99789,-90.09909,3.869,534,100.0,2.43,4.84,0,0,0.33,0.82,1.43,2.07,2.37
1043315,2022-06-10 09:13:00,2022-06-10,ORLEANS,30.0333,-90.049,daily,2022-06-10 06:13:00,2022-06-10 15:06:00,Orleans,orleans,Municipal Yacht Harbor (Lakefront),lakefront,30.028359,-90.115627,4.0,988,185.0,2.2,5.94,0,0,0.36,0.85,1.43,1.96,2.15
1043315,2022-06-10 09:13:00,2022-06-10,ORLEANS,30.0333,-90.049,daily,2022-06-10 06:13:00,2022-06-10 15:06:00,Orleans,orleans,NOFD Engine 36 (New Orleans East),neworleanseast,30.02742,-89.96873,4.819,533,99.8,3.06,7.48,0,0,0.41,0.77,0.96,1.11,1.46
1043315,2022-06-10 09:13:00,2022-06-10,ORLEANS,30.0333,-90.049,daily,2022-06-10 06:13:00,2022-06-10 15:06:00,Orleans,orleans,NOFD Logistics (Navarre),logistics,29.98614,-90.10934,4.863,537,100.6,3.05,7.11,0,0,0.48,1.14,1.52,2.7,2.9
1043315,2022-06-10 09:13:00,2022-06-10,ORLEANS,30.0333,-90.049,daily,2022-06-10 06:13:00,2022-06-10 15:06:00,Orleans,orleans,SWBNO East Bank Water Treatment (Lower 9th Ward),lowerninthward,29.97714,-89.99761,4.951,533,99.8,3.85,4.76,0,0,0.3,0.62,1.06,1.38,2.9
1043533,2022-07-05 10:40:00,2022-07-05,ORLEANS,30.0255,-90.0409,daily,2022-07-05 07:40:00,2022-07-05 13:40:00,Orleans,orleans,NOFD Engine 27 (Seventh Ward/St. Roch),seventhward,29.9796,-90.0585,3.342,360,99.7,2.6,5.65,0,0,0.43,1.08,1.74,2.39,2.6
1043533,2022-07-05 10:40:00,2022-07-05,ORLEANS,30.0255,-90.0409,daily,2022-07-05 07:40:00,2022-07-05 13:40:00,Orleans,orleans,NOPD Stables (City Park),citypark,29.99789,-90.09909,3.97,359,99.4,3.86,8.0,2,0,1.42,1.74,1.97,2.81,3.86
1043533,2022-07-05 10:40:00,2022-07-05,ORLEANS,30.0255,-90.0409,daily,2022-07-05 07:40:00,2022-07-05 13:40:00,Orleans,orleans,SWBNO East Bank Water Treatment (Lower 9th Ward),lowerninthward,29.97714,-89.99761,4.228,360,99.7,6.88,5.05,2,1,3.43,3.56,4.12,5.9,6.88
1043533,2022-07-05 10:40:00,2022-07-05,ORLEANS,30.0255,-90.0409,daily,2022-07-05 07:40:00,2022-07-05 13:40:00,Orleans,orleans,NOFD Engine 36 (New Orleans East),neworleanseast,30.02742,-89.96873,4.319,360,99.7,2.09,2.55,1,0,1.04,1.22,1.62,2.02,2.09
1043533,2022-07-05 10:40:00,2022-07-05,ORLEANS,30.0255,-90.0409,daily,2022-07-05 07:40:00,2022-07-05 13:40:00,Orleans,orleans,Municipal Yacht Harbor (Lakefront),lakefront,30.028359,-90.115627,4.475,360,99.7,0.14,0.78,0,0,0.05,0.08,0.08,0.11,0.14
1043533,2022-07-05 10:40:00,2022-07-05,ORLEANS,30.0255,-90.0409,daily,2022-07-05 07:40:00,2022-07-05 13:40:00,Orleans,orleans,NOFD Rescue Squad 7 (Treme),treme,29.962679,-90.071544,4.712,60,16.6,0.02,0.13,0,0,0.01,0.01,0.01,0.01,0.02
1043533,2022-07-05 10:40:00,2022-07-05,ORLEANS,30.0255,-90.0409,daily,2022-07-05 07:40:00,2022-07-05 13:40:00,Orleans,orleans,NOFD Logistics (Navarre),logistics,29.98614,-90.10934,4.916,635,175.9,4.31,7.89,1,1,2.14,2.18,2.3,3.17,4.31
1043533,2022-07-05 10:40:00,2022-07-05,ORLEANS,30.0255,-90.0409,daily,2022-07-05 07:40:00,2022-07-05 13:40:00,Orleans,orleans,SWBNO Pumping Station (Little Woods),littlewoods,30.058639,-89.966746,4.991,636,176.2,0.43,0.46,1,0,0.2,0.22,0.26,0.35,0.43
1043564,2022-07-20 16:35:00,2022-07-20,ORLEANS,29.9682,-90.1085,daily,2022-07-20 13:35:00,2022-07-20 19:35:00,Orleans,orleans,NOFD Logistics (Navarre),logistics,29.98614,-90.10934,1.241,360,99.7,1.71,6.78,0,0,0.43,0.76,1.32,1.71,1.71
1043564,2022-07-20 16:35:00,2022-07-20,ORLEANS,29.9682,-90.1085,daily,2022-07-20 13:35:00,2022-07-20 19:35:00,Orleans,orleans,SWBNO East Bank Water Intake (Carrollton Bend),carrolltonbend,29.95334,-90.13797,2.041,533,147.6,0.88,5.94,0,0,0.35,0.64,0.83,0.88,0.88
1043564,2022-07-20 16:35:00,2022-07-20,ORLEANS,29.9682,-90.1085,daily,2022-07-20 13:35:00,2022-07-20 19:35:00,Orleans,orleans,NOPD Stables (City Park),citypark,29.99789,-90.09909,2.127,562,155.7,2.45,7.78,0,0,0.42,1.11,1.91,2.24,2.45
1043564,2022-07-20 16:35:00,2022-07-20,ORLEANS,29.9682,-90.1085,daily,2022-07-20 13:35:00,2022-07-20 19:35:00,Orleans,orleans,NOFD Rescue Squad 7 (Treme),treme,29.962679,-90.071544,2.245,0,,,,0,0,,,,,
1043564,2022-07-20 16:35:00,2022-07-20,ORLEANS,29.9682,-90.1085,daily,2022-07-20 13:35:00,2022-07-20 19:35:00,Orleans,orleans,Loyola University New Orleans (Uptown/Audubon),loyola,29.93707,-90.119921,2.257,637,176.5,0.8,3.27,0,0,0.18,0.36,0.63,0.8,0.8
1043564,2022-07-20 16:35:00,2022-07-20,ORLEANS,29.9682,-90.1085,daily,2022-07-20 13:35:00,2022-07-20 19:35:00,Orleans,orleans,NOFD Engine 16 (Central City),centralcity,29.94159,-90.08053,2.487,525,145.4,1.83,7.11,0,0,0.41,0.94,1.35,1.65,1.83
1043564,2022-07-20 16:35:00,2022-07-20,ORLEANS,29.9682,-90.1085,daily,2022-07-20 13:35:00,2022-07-20 19:35:00,Orleans,orleans,NOFD Engine 27 (Seventh Ward/St. Roch),seventhward,29.9796,-90.0585,3.095,367,101.7,6.68,12.52,1,1,3.33,3.34,3.34,4.76,6.68
1043564,2022-07-20 16:35:00,2022-07-20,ORLEANS,29.9682,-90.1085,daily,2022-07-20 13:35:00,2022-07-20 19:35:00,Orleans,orleans,Municipal Yacht Harbor (Lakefront),lakefront,30.028359,-90.115627,4.178,421,116.6,0.06,2.17,0,0,0.03,0.04,0.04,0.04,0.06
1043567,2022-07-22 06:00:00,2022-07-22,EAST BATON ROUGE,30.42,-91.15,daily,2022-07-22 02:55:00,2022-07-22 09:40:00,East Baton Rouge,eastbatonrouge,Louisiana State University (Alex Box Stadium),alexbox,30.411238,-91.183516,2.087,332,81.8,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1043567,2022-07-22 06:00:00,2022-07-22,EAST BATON ROUGE,30.42,-91.15,daily,2022-07-22 02:55:00,2022-07-22 09:40:00,East Baton Rouge,eastbatonrouge,Louisiana State University (Tiger Stadium),tigerstadium,30.411921,-91.183756,2.087,330,81.3,0.95,5.1,0,0,0.29,0.64,0.8,0.89,0.95
1043576,2022-07-27 14:00:00,2022-07-27,ORLEANS,29.9172,-90.1189,daily,2022-07-27 11:00:00,2022-07-27 17:00:00,Orleans,orleans,Port NOLA Maintenance (Uptown/West Riverside),portnolamaintenance,29.91497,-90.11513,0.273,525,145.4,5.18,10.29,1,1,2.58,2.77,3.16,4.97,5.18
1043576,2022-07-27 14:00:00,2022-07-27,ORLEANS,29.9172,-90.1189,daily,2022-07-27 11:00:00,2022-07-27 17:00:00,Orleans,orleans,Loyola University New Orleans (Uptown/Audubon),loyola,29.93707,-90.119921,1.374,458,126.9,3.82,9.14,2,0,1.77,2.04,2.62,3.82,3.82
1043576,2022-07-27 14:00:00,2022-07-27,ORLEANS,29.9172,-90.1189,daily,2022-07-27 11:00:00,2022-07-27 17:00:00,Orleans,orleans,Harbor Police Headquarters (Irish Channel),portnolapd,29.92069,-90.076342,2.56,437,121.1,0.64,4.5,0,0,0.21,0.35,0.54,0.63,0.64
1043576,2022-07-27 14:00:00,2022-07-27,ORLEANS,29.9172,-90.1189,daily,2022-07-27 11:00:00,2022-07-27 17:00:00,Orleans,orleans,SWBNO East Bank Water Intake (Carrollton Bend),carrolltonbend,29.95334,-90.13797,2.746,674,186.7,2.78,4.61,2,0,1.29,1.46,1.97,2.35,2.78
1043576,2022-07-27 14:00:00,2022-07-27,ORLEANS,29.9172,-90.1189,daily,2022-07-27 11:00:00,2022-07-27 17:00:00,Orleans,orleans,NOFD Engine 16 (Central City),centralcity,29.94159,-90.08053,2.849,667,184.8,0.45,0.76,2,0,0.2,0.2,0.2,0.2,0.28
1043576,2022-07-27 14:00:00,2022-07-27,ORLEANS,29.9172,-90.1189,daily,2022-07-27 11:00:00,2022-07-27 17:00:00,Orleans,orleans,Port NOLA Administration (Warehouse District/Riverwalk),portnolaadmin,29.9369,-90.06206,3.666,396,109.7,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
1043576,2022-07-27 14:00:00,2022-07-27,ORLEANS,29.9172,-90.1189,daily,2022-07-27 11:00:00,2022-07-27 17:00:00,Orleans,orleans,NOFD Rescue Squad 7 (Treme),treme,29.962679,-90.071544,4.232,541,149.9,0.63,2.38,1,0,0.33,0.33,0.33,0.33,0.36
1043576,2022-07-27 14:00:00,2022-07-27,ORLEANS,29.9172,-90.1189,daily,2022-07-27 11:00:00,2022-07-27 17:00:00,Orleans,orleans,NOFD Logistics (Navarre),logistics,29.98614,-90.10934,4.798,396,109.7,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
1043578,2022-07-30 11:17:00,2022-07-30,ORLEANS,29.97,-90.03,daily,2022-07-30 08:17:00,2022-07-30 14:17:00,Orleans,orleans,NOFD Engine 27 (Seventh Ward/St. Roch),seventhward,29.9796,-90.0585,1.83,387,107.2,1.73,5.1,1,0,0.89,0.89,0.9,1.41,1.73
1043578,2022-07-30 11:17:00,2022-07-30,ORLEANS,29.97,-90.03,daily,2022-07-30 08:17:00,2022-07-30 14:17:00,Orleans,orleans,NORDC Morris F.X. Jeff Sr. Park (Algiers),algiers,29.942018,-90.029914,1.933,372,103.0,3.41,8.35,1,0,1.94,1.94,1.94,2.06,3.41
1043578,2022-07-30 11:17:00,2022-07-30,ORLEANS,29.97,-90.03,daily,2022-07-30 08:17:00,2022-07-30 14:17:00,Orleans,orleans,SWBNO East Bank Water Treatment (Lower 9th Ward),lowerninthward,29.97714,-89.99761,2.0,567,157.1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1043578,2022-07-30 11:17:00,2022-07-30,ORLEANS,29.97,-90.03,daily,2022-07-30 08:17:00,2022-07-30 14:17:00,Orleans,orleans,NOFD Rescue Squad 7 (Treme),treme,29.962679,-90.071544,2.538,502,139.1,2.76,9.6,1,0,1.39,1.39,1.39,2.41,2.76
1043578,2022-07-30 11:17:00,2022-07-30,ORLEANS,29.97,-90.03,daily,2022-07-30 08:17:00,2022-07-30 14:17:00,Orleans,orleans,Port NOLA Administration (Warehouse District/Riverwalk),portnolaadmin,29.9369,-90.06206,2.986,360,99.7,2.38,6.33,1,0,1.37,1.37,1.37,1.6,2.38
1043578,2022-07-30 11:17:00,2022-07-30,ORLEANS,29.97,-90.03,daily,2022-07-30 08:17:00,2022-07-30 14:17:00,Orleans,orleans,NOFD Engine 12 (Gentilly/Milneburg),gentilly,30.01627,-90.05171,3.451,472,130.7,1.09,3.65,2,0,0.38,0.39,0.39,0.44,1.09
1043578,2022-07-30 11:17:00,2022-07-30,ORLEANS,29.97,-90.03,daily,2022-07-30 08:17:00,2022-07-30 14:17:00,Orleans,orleans,NOFD Engine 16 (Central City),centralcity,29.94159,-90.08053,3.606,634,175.6,4.11,11.76,1,1,2.13,2.13,2.13,3.45,4.11
1043578,2022-07-30 11:17:00,2022-07-30,ORLEANS,29.97,-90.03,daily,2022-07-30 08:17:00,2022-07-30 14:17:00,Orleans,orleans,Harbor Police Headquarters (Irish Channel),portnolapd,29.92069,-90.076342,4.394,417,115.5,0.15,1.06,0,0,0.06,0.1,0.11,0.14,0.15
1043578,2022-07-30 11:17:00,2022-07-30,ORLEANS,29.97,-90.03,daily,2022-07-30 08:17:00,2022-07-30 14:17:00,Orleans,orleans,NOPD Stables (City Park),citypark,29.99789,-90.09909,4.562,552,152.9,1.03,1.71,2,0,0.4,0.42,0.53,0.91,1.03
1043578,2022-07-30 11:17:00,2022-07-30,ORLEANS,29.97,-90.03,daily,2022-07-30 08:17:00,2022-07-30 14:17:00,Orleans,orleans,NOFD Logistics (Navarre),logistics,29.98614,-90.10934,4.878,361,100.0,1.24,3.81,1,0,0.66,0.66,0.68,1.14,1.24
1055137,2022-08-03 08:30:00,2022-08-03,EAST BATON ROUGE,30.4036,-91.1803,daily,2022-08-03 05:01:00,2022-08-03 11:30:00,East Baton Rouge,eastbatonrouge,Louisiana State University (Alex Box Stadium),alexbox,30.411238,-91.183516,0.561,391,100.3,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1055137,2022-08-03 08:30:00,2022-08-03,EAST BATON ROUGE,30.4036,-91.1803,daily,2022-08-03 05:01:00,2022-08-03 11:30:00,East Baton Rouge,eastbatonrouge,Louisiana State University (Tiger Stadium),tigerstadium,30.411921,-91.183756,0.611,388,99.5,5.52,7.2,3,1,2.17,2.27,2.37,3.57,5.52
1055136,2022-08-03 08:20:00,2022-08-03,EAST BATON ROUGE,30.41,-91.17,daily,2022-08-03 05:01:00,2022-08-03 11:30:00,East Baton Rouge,eastbatonrouge,Louisiana State University (Alex Box Stadium),alexbox,30.411238,-91.183516,0.81,391,100.3,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1055136,2022-08-03 08:20:00,2022-08-03,EAST BATON ROUGE,30.41,-91.17,daily,2022-08-03 05:01:00,2022-08-03 11:30:00,East Baton Rouge,eastbatonrouge,Louisiana State University (Tiger Stadium),tigerstadium,30.411921,-91.183756,0.83,388,99.5,5.52,7.2,3,1,2.17,2.27,2.37,3.57,5.52
1055138,2022-08-03 08:30:00,2022-08-03,EAST BATON ROUGE,30.44,-91.15,daily,2022-08-03 05:01:00,2022-08-03 11:30:00,East Baton Rouge,eastbatonrouge,Louisiana State University (Tiger Stadium),tigerstadium,30.411921,-91.183756,2.794,388,99.5,5.52,7.2,3,1,2.17,2.27,2.37,3.57,5.52
1055138,2022-08-03 08:30:00,2022-08-03,EAST BATON ROUGE,30.44,-91.15,daily,2022-08-03 05:01:00,2022-08-03 11:30:00,East Baton Rouge,eastbatonrouge,Louisiana State University (Alex Box Stadium),alexbox,30.411238,-91.183516,2.817,391,100.3,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1055144,2022-08-09 13:45:00,2022-08-09,JEFFERSON,29.95,-90.18,daily,2022-08-09 10:00:00,2022-08-09 16:45:00,Orleans,orleans,SWBNO East Bank Water Intake (Carrollton Bend),carrolltonbend,29.95334,-90.13797,2.527,679,167.2,2.99,7.11,2,0,1.49,1.49,1.5,1.83,2.99
1055144,2022-08-09 13:45:00,2022-08-09,JEFFERSON,29.95,-90.18,daily,2022-08-09 10:00:00,2022-08-09 16:45:00,Orleans,orleans,Loyola University New Orleans (Uptown/Audubon),loyola,29.93707,-90.119921,3.706,584,143.8,6.47,10.47,2,2,2.16,2.18,2.22,4.32,6.47
